batch_id,production_date,raw_material_supplier,pigment_type,pigment_quantity,mixing_time,mixing_speed,product_quality_score
BATCH_02598,2022-11-08,SupplierA,type_b,70.36,32.9,Low,87.61
BATCH_02599,2024-05-22,SupplierA,type_b,62.47,21.21,Low,79.4
BATCH_02600,2022-02-28,SupplierA,type_b,18.42,23.22,Medium,61.96
BATCH_02601,2023-10-05,SupplierB,type_b,41.42,30.13,Low,79.36
BATCH_02602,2024-07-12,SupplierA,type_b,37.23,34.41,Low,60.15
BATCH_02603,2023-12-15,SupplierB,type_a,18.75,11.53,Medium,56.68
BATCH_02604,2024-01-25,SupplierA,type_b,55.51,24.76,Ultra,62.14
BATCH_02605,2022-02-04,SupplierA,type_a,48.08,28.12,Ultra,86.78
BATCH_02606,2023-03-21,SupplierA,type_a,90.46,30.37,Low,79.93
BATCH_02607,2022-04-03,SupplierB,type_a,43.32,27.96,Low,77.04
BATCH_02608,2024-08-07,SupplierB,type_c,34.48,26.91,Medium,69.09
BATCH_02609,2024-08-16,SupplierA,type_b,32.54,19.26,High,98.74
BATCH_02610,2022-07-26,SupplierB,type_c,40.97,26.16,Medium,76.71
BATCH_02611,2022-12-19,SupplierC,type_c,61.81,30.9,High,59.92
BATCH_02612,2024-06-21,SupplierA,type_c,64.1,19.84,Medium,90.98
BATCH_02613,2022-11-28,SupplierB,type_b,108.52,30.38,Low,88.69
BATCH_02614,2024-03-27,SupplierA,type_b,25.87,35.3,Low,65.75
BATCH_02615,2024-05-11,SupplierC,type_b,51.72,29.61,Low,68.79
BATCH_02616,2023-12-26,SupplierB,type_c,36.31,25.61,Medium,72.85
BATCH_02617,2022-06-08,SupplierC,type_b,200.0,27.63,Low,121.83
BATCH_02618,2024-08-11,SupplierB,type_c,77.66,24.48,High,76.84
BATCH_02619,2024-08-14,SupplierA,type_x,67.24,28.66,High,75.09
BATCH_02620,2022-01-24,SupplierC,type_a,25.85,26.79,Low,68.77
BATCH_02621,2023-02-08,SupplierA,type_a,63.69,22.21,Ultra,55.68
BATCH_02622,2024-03-15,SupplierA,type_c,7.73,25.53,Medium,47.9
BATCH_02623,2023-05-31,SupplierB,type_b,2.4,28.01,Ultra,77.42
BATCH_02624,2024-01-02,SupplierB,type_a,45.02,27.09,Ultra,76.78
BATCH_02625,2022-12-30,SupplierC,type_x,62.21,25.13,Low,73.41
BATCH_02626,2023-01-17,SupplierA,type_a,56.96,37.79,Medium,60.13
BATCH_02627,2023-06-16,SupplierB,type_x,88.12,33.0,Low,85.87
BATCH_02628,2024-08-13,SupplierB,type_c,52.19,40.96,High,85.51
BATCH_02629,2022-06-01,SupplierA,type_c,47.86,21.97,Medium,100.75
BATCH_02630,2023-07-16,SupplierA,type_a,73.1,31.57,Ultra,100.85
BATCH_02631,2023-11-20,SupplierA,type_a,42.52,27.83,Low,63.89
BATCH_02632,2024-08-04,SupplierA,type_b,57.77,30.1,Medium,72.37
BATCH_02633,2023-08-31,SupplierD,type_a,58.98,39.25,Medium,62.98
BATCH_02634,2023-09-09,SupplierB,type_b,30.56,21.3,Medium,60.75
BATCH_02635,2023-02-24,SupplierB,type_b,57.75,27.14,Low,75.2
BATCH_02636,2022-09-07,SupplierD,type_a,93.7,26.26,Medium,84.44
BATCH_02637,2022-04-27,SupplierA,type_a,150.0,27.15,Low,125.55
BATCH_02638,2024-05-15,SupplierB,type_c,33.21,19.45,Low,56.81
BATCH_02639,2023-05-27,SupplierA,type_a,96.77,36.43,Medium,88.58
BATCH_02640,2024-01-10,SupplierB,type_a,63.79,36.63,Low,58.5
BATCH_02641,2023-08-01,SupplierA,type_c,58.48,32.91,High,80.85
BATCH_02642,2022-12-01,SupplierC,type_c,48.06,23.31,Medium,61.0
BATCH_02643,2023-02-22,SupplierA,type_b,63.65,31.39,High,90.12
BATCH_02644,2024-07-20,SupplierA,type_a,52.24,34.33,Low,82.52
BATCH_02645,2024-02-13,SupplierB,type_b,50.39,31.94,Low,61.1
BATCH_02646,2022-10-22,SupplierA,type_x,47.34,29.75,Low,53.17
BATCH_02647,2024-07-26,SupplierB,type_c,69.48,37.05,Low,71.06
BATCH_02648,2024-01-25,SupplierA,type_c,67.26,26.45,Medium,82.57
BATCH_02649,2023-01-06,SupplierB,type_b,47.01,29.16,Medium,78.32
BATCH_02650,2022-07-05,SupplierA,type_b,19.62,33.13,Medium,60.9
BATCH_02651,2022-09-03,SupplierA,type_a,50.72,31.59,Medium,84.47
BATCH_02652,2023-09-29,SupplierA,type_c,35.64,32.8,Low,59.34
BATCH_02653,2022-09-25,SupplierB,type_c,40.53,11.97,Low,42.89
BATCH_02654,2023-10-05,SupplierA,type_c,47.5,32.62,High,77.08
BATCH_02655,2022-08-25,SupplierA,type_a,28.79,28.18,Medium,81.54
BATCH_02656,2023-06-14,SupplierA,type_a,17.79,26.51,High,78.33
BATCH_02657,2023-07-06,SupplierA,type_b,55.84,20.53,Low,63.75
BATCH_02658,2022-01-21,SupplierB,type_c,50.54,37.56,Low,69.71
BATCH_02659,2024-06-29,SupplierB,type_c,49.77,29.88,Low,82.17
BATCH_02660,2024-01-07,SupplierA,type_a,60.22,21.59,High,71.79
BATCH_02661,2024-05-16,SupplierB,type_a,36.81,30.56,Low,72.1
BATCH_02662,2024-03-04,SupplierB,type_b,56.65,40.17,Medium,69.83
BATCH_02663,2023-06-04,SupplierA,type_b,76.75,29.31,Medium,72.13
BATCH_02664,2022-04-10,SupplierB,type_x,44.91,33.01,Medium,64.51
BATCH_02665,2024-01-22,SupplierA,type_b,87.99,26.41,Low,95.95
BATCH_02666,2023-04-23,SupplierB,type_c,51.0,24.4,Medium,75.44
BATCH_02667,2023-08-22,SupplierA,type_b,32.95,29.97,Low,82.6
BATCH_02668,2022-10-25,SupplierB,type_c,66.99,35.91,Medium,85.3
BATCH_02669,2024-07-28,SupplierB,type_b,47.75,33.17,Low,90.39
BATCH_02670,2023-06-10,SupplierA,type_c,71.05,19.57,Low,89.5
BATCH_02671,2022-11-30,SupplierA,type_a,58.27,33.66,Medium,85.07
BATCH_02672,2022-01-02,SupplierD,type_b,43.44,28.86,High,71.83
BATCH_02673,2023-01-10,SupplierA,type_a,80.42,34.2,Low,114.22
BATCH_02674,2022-10-20,SupplierB,type_b,40.01,32.72,Medium,73.13
BATCH_02675,2024-04-16,SupplierC,type_b,6.69,29.25,Low,42.27
BATCH_02676,2024-07-22,SupplierB,type_a,67.61,33.64,Low,82.96
BATCH_02677,2023-07-07,SupplierB,type_c,57.0,28.68,Medium,67.28
BATCH_02678,2022-11-14,SupplierB,type_a,75.67,30.75,Low,92.87
BATCH_02679,2023-05-17,SupplierB,type_c,32.37,22.81,Medium,76.97
BATCH_02680,2024-04-07,SupplierB,type_c,45.06,28.72,High,71.6
BATCH_02681,2023-01-16,SupplierB,type_a,42.8,34.62,High,63.96
BATCH_02682,2023-09-15,SupplierA,type_c,68.68,23.34,Low,82.07
BATCH_02683,2022-01-14,SupplierD,type_a,63.02,34.09,Medium,72.49
BATCH_02684,2023-05-19,SupplierB,type_a,54.3,19.91,Ultra,84.17
BATCH_02685,2022-08-19,SupplierA,type_b,54.42,24.05,High,81.89
BATCH_02686,2024-09-11,SupplierB,type_x,26.98,28.43,Low,97.45
BATCH_02687,2022-03-25,SupplierB,type_a,65.37,30.77,Medium,75.16
BATCH_02688,2022-05-10,SupplierA,type_b,65.78,27.14,Ultra,76.7
BATCH_02689,2024-01-13,SupplierB,type_b,95.82,27.0,Medium,87.2
BATCH_02690,2024-04-17,SupplierA,type_x,59.42,35.54,High,76.71
BATCH_02691,2022-05-25,SupplierB,type_a,62.65,35.94,Medium,89.07
BATCH_02692,2024-06-09,SupplierA,type_c,59.55,27.88,Low,75.1
BATCH_02693,2024-05-06,SupplierB,type_c,36.07,28.03,Low,90.54
BATCH_02694,2022-01-28,SupplierB,type_c,74.99,28.56,Low,88.32
BATCH_02695,2022-03-07,SupplierA,type_x,48.89,41.09,Low,69.81
BATCH_02696,2022-06-12,SupplierD,type_c,46.14,30.08,High,66.43
BATCH_02697,2022-08-17,SupplierB,type_a,47.3,37.86,Medium,84.6
BATCH_02698,2022-09-18,SupplierA,type_b,48.68,33.66,High,74.89
BATCH_02699,2023-03-25,SupplierB,type_b,40.27,29.48,Medium,72.17
BATCH_02700,2023-02-28,SupplierB,type_b,54.3,26.76,Medium,70.31
BATCH_02701,2023-04-05,SupplierA,type_b,48.07,33.9,Low,73.81
BATCH_02702,2024-08-09,SupplierA,type_b,46.37,26.07,Ultra,67.52
BATCH_02703,2023-11-07,SupplierA,type_b,59.8,28.07,Medium,91.56
BATCH_02704,2022-10-28,SupplierA,type_c,51.52,33.29,Medium,82.63
BATCH_02705,2024-07-07,SupplierB,type_a,38.92,28.8,Medium,69.93
BATCH_02706,2022-10-30,SupplierB,type_x,34.73,28.03,Medium,68.52
BATCH_02707,2022-10-14,SupplierA,type_b,51.97,28.46,High,76.51
BATCH_02708,2023-01-30,SupplierA,type_c,35.07,31.05,High,70.46
BATCH_02709,2022-01-10,SupplierA,type_c,33.63,32.25,Low,60.52
BATCH_02710,2023-12-08,SupplierC,type_b,33.91,30.18,Low,51.17
BATCH_02711,2023-09-22,SupplierA,type_b,55.1,23.22,Medium,68.55
BATCH_02712,2022-09-27,SupplierD,type_b,73.87,27.56,Medium,80.88
BATCH_02713,2023-08-15,SupplierB,type_b,56.96,28.16,Low,69.71
BATCH_02714,2024-08-27,SupplierA,type_x,67.74,28.13,Medium,88.51
BATCH_02715,2023-08-28,SupplierB,type_c,48.61,33.0,Medium,72.29
BATCH_02716,2024-02-17,SupplierB,type_a,52.84,26.49,High,94.59
BATCH_02717,2024-04-23,SupplierB,type_a,83.06,43.52,Ultra,79.3
BATCH_02718,2024-05-11,SupplierD,type_b,66.57,36.93,Ultra,81.38
BATCH_02719,2022-12-27,SupplierA,type_a,68.74,36.9,Ultra,77.73
BATCH_02720,2022-09-14,SupplierA,type_c,44.72,24.83,Low,77.81
BATCH_02721,2022-05-13,SupplierB,type_a,49.89,19.85,High,85.63
BATCH_02722,2022-10-03,SupplierA,type_b,58.11,28.3,Low,83.52
BATCH_02723,2024-02-15,SupplierA,type_a,37.87,31.47,Low,51.05
BATCH_02724,2023-11-14,SupplierA,type_b,2.74,29.19,High,65.82
BATCH_02725,2024-08-29,SupplierA,type_c,57.93,27.35,Medium,67.27
BATCH_02726,2023-05-28,SupplierB,type_b,69.23,21.3,Ultra,77.67
BATCH_02727,2022-11-09,SupplierA,type_c,51.1,26.64,Low,82.22
BATCH_02728,2023-07-30,SupplierB,type_x,38.08,28.78,High,60.23
BATCH_02729,2024-06-04,SupplierB,type_b,200.0,27.52,Low,131.56
BATCH_02730,2024-09-06,SupplierA,type_a,9.43,27.49,Low,59.3
BATCH_02731,2022-10-11,SupplierA,type_c,43.34,26.01,Medium,65.21
BATCH_02732,2022-05-01,SupplierB,type_x,27.7,38.27,Medium,69.0
BATCH_02733,2022-04-17,SupplierA,type_c,36.01,33.54,Medium,87.86
BATCH_02734,2024-07-21,SupplierB,type_a,26.69,34.78,Ultra,79.98
BATCH_02735,2023-11-18,SupplierB,type_c,24.38,26.71,Medium,61.2
BATCH_02736,2024-09-23,SupplierA,type_a,29.92,23.32,Low,55.96
BATCH_02737,2022-07-23,SupplierB,type_c,62.66,33.69,Low,79.93
BATCH_02738,2022-06-14,SupplierB,type_x,39.8,36.74,Medium,66.11
BATCH_02739,2022-11-01,SupplierA,type_a,27.84,37.47,Medium,84.15
BATCH_02740,2023-05-12,SupplierB,type_x,65.08,33.12,Medium,77.06
BATCH_02741,2023-09-24,SupplierB,type_b,52.58,30.0,Low,72.77
BATCH_02742,2023-07-10,SupplierA,type_c,2.73,29.99,High,46.86
BATCH_02743,2024-04-03,SupplierB,type_a,69.91,32.59,Low,85.17
BATCH_02744,2022-06-05,SupplierC,type_c,51.44,21.79,Medium,63.69
BATCH_02745,2023-01-02,SupplierD,type_a,65.41,33.19,Medium,84.05
BATCH_02746,2023-12-20,SupplierB,type_c,45.5,27.57,Low,79.45
BATCH_02747,2024-06-20,SupplierB,type_b,-10.0,34.45,High,49.5
BATCH_02748,2023-09-12,SupplierA,type_b,42.36,28.5,Medium,82.27
BATCH_02749,2022-09-08,SupplierD,type_a,-2.72,30.97,Medium,56.44
BATCH_02750,2024-08-14,SupplierA,type_c,32.21,30.72,Medium,82.12
BATCH_02751,2024-07-04,SupplierB,type_a,60.04,26.54,Ultra,93.47
BATCH_02752,2024-05-31,SupplierA,type_b,53.18,32.29,Medium,66.72
BATCH_02753,2022-11-30,SupplierA,type_a,47.55,22.53,Medium,79.34
BATCH_02754,2023-10-04,SupplierA,type_c,30.27,35.11,Low,73.34
BATCH_02755,2024-08-26,SupplierD,type_a,50.37,33.6,Low,79.0
BATCH_02756,2023-05-26,SupplierA,type_a,49.71,30.94,Low,78.63
BATCH_02757,2022-10-20,SupplierB,type_a,49.51,31.54,Medium,65.15
BATCH_02758,2022-01-20,SupplierA,type_b,60.75,26.05,Medium,95.14
BATCH_02759,2022-10-09,SupplierA,type_a,53.64,17.41,High,67.95
BATCH_02760,2024-03-07,SupplierA,type_b,44.95,30.44,Low,78.24
BATCH_02761,2022-01-01,SupplierB,type_x,29.95,40.38,Medium,73.82
BATCH_02762,2022-04-29,SupplierA,type_c,77.2,25.91,Medium,73.38
BATCH_02763,2022-02-04,SupplierA,type_b,89.63,40.97,Low,93.46
BATCH_02764,2022-07-17,SupplierA,type_a,84.88,25.28,Medium,65.43
BATCH_02765,2023-04-30,SupplierA,type_c,63.98,27.81,Ultra,82.58
BATCH_02766,2024-01-27,SupplierD,type_a,16.5,32.21,Ultra,51.64
BATCH_02767,2022-02-28,SupplierC,type_c,14.05,34.99,High,55.54
BATCH_02768,2024-04-16,SupplierA,type_a,39.03,33.39,High,57.6
BATCH_02769,2022-06-10,SupplierB,type_b,48.9,20.43,Medium,77.13
BATCH_02770,2023-11-22,SupplierC,type_b,48.08,27.14,Low,85.59
BATCH_02771,2022-07-25,SupplierA,type_x,53.88,24.27,High,79.64
BATCH_02772,2022-01-12,SupplierB,type_a,200.0,23.09,Medium,124.58
BATCH_02773,2023-05-05,SupplierC,type_b,82.15,29.92,Medium,86.32
BATCH_02774,2022-10-03,SupplierA,type_a,-10.0,19.44,Low,63.83
BATCH_02775,2023-11-24,SupplierA,type_c,23.77,35.0,Medium,71.8
BATCH_02776,2022-08-30,SupplierD,type_x,-10.0,33.72,Medium,29.85
BATCH_02777,2022-08-04,SupplierB,type_b,48.21,38.1,Low,83.52
BATCH_02778,2022-09-08,SupplierA,type_b,75.24,24.67,High,90.58
BATCH_02779,2024-03-21,SupplierA,type_x,49.36,25.16,Medium,71.18
BATCH_02780,2022-05-06,SupplierA,type_b,55.2,35.26,Medium,56.82
BATCH_02781,2024-09-20,SupplierB,type_b,41.21,35.64,Medium,74.79
BATCH_02782,2022-08-05,SupplierB,type_b,52.93,36.74,Low,79.14
BATCH_02783,2022-11-02,SupplierD,type_c,68.89,35.77,Medium,76.26
BATCH_02784,2024-03-07,SupplierA,type_a,58.24,31.1,Medium,79.34
BATCH_02785,2022-07-04,SupplierB,type_c,61.51,27.7,Medium,89.17
BATCH_02786,2022-02-08,SupplierB,type_b,16.74,33.67,Low,89.0
BATCH_02787,2022-08-11,SupplierA,type_a,92.77,27.79,Medium,89.3
BATCH_02788,2022-07-03,SupplierA,type_c,16.97,30.53,Medium,68.43
BATCH_02789,2023-05-10,SupplierD,type_b,53.13,27.77,Medium,67.7
BATCH_02790,2023-03-03,SupplierB,type_a,46.99,31.33,High,69.08
BATCH_02791,2022-06-27,SupplierB,type_c,47.86,36.21,High,73.0
BATCH_02792,2024-07-07,SupplierB,type_x,67.4,28.25,Medium,92.0
BATCH_02793,2023-03-04,SupplierA,type_x,35.84,27.49,Medium,78.94
BATCH_02794,2022-10-21,SupplierB,type_c,41.35,29.47,Low,91.7
BATCH_02795,2024-05-01,SupplierB,type_x,27.07,24.11,High,53.22
BATCH_02796,2022-05-31,SupplierB,type_a,72.44,33.32,Medium,68.5
BATCH_02797,2023-01-19,SupplierD,type_b,55.32,30.58,High,87.62
BATCH_02798,2023-09-30,SupplierB,type_c,62.74,29.82,Medium,93.31
BATCH_02799,2024-03-23,SupplierA,type_b,66.24,31.64,Low,80.2
BATCH_02800,2022-11-04,SupplierB,type_c,89.83,22.63,Low,42.29
BATCH_02801,2022-12-02,SupplierA,type_c,150.0,37.0,High,97.56
BATCH_02802,2024-08-03,SupplierA,type_b,56.46,27.4,Low,80.29
BATCH_02803,2024-01-16,SupplierA,type_x,53.16,28.13,Low,66.95
BATCH_02804,2024-06-10,SupplierA,type_b,39.36,34.33,Ultra,73.66
BATCH_02805,2023-01-10,SupplierB,type_b,64.88,33.06,Medium,98.45
BATCH_02806,2022-01-08,SupplierB,type_c,150.0,39.99,Low,119.26
BATCH_02807,2022-12-07,SupplierB,type_b,35.41,25.17,Low,78.71
BATCH_02808,2022-05-09,SupplierB,type_a,64.4,25.31,Low,78.67
BATCH_02809,2024-02-15,SupplierA,type_b,70.17,24.02,Medium,76.1
BATCH_02810,2023-10-31,SupplierB,type_c,27.57,30.67,High,75.85
BATCH_02811,2022-12-18,SupplierA,type_c,53.8,28.65,Low,76.39
BATCH_02812,2022-12-24,SupplierA,type_c,48.69,26.52,High,75.2
BATCH_02813,2023-06-01,SupplierB,type_c,49.89,29.67,Low,59.46
BATCH_02814,2023-05-10,SupplierA,type_a,30.95,24.84,Low,62.14
BATCH_02815,2022-03-27,SupplierA,type_x,13.47,37.73,Medium,71.56
BATCH_02816,2022-06-24,SupplierB,type_x,34.89,26.5,Low,59.46
BATCH_02817,2024-03-12,SupplierB,type_a,32.09,27.14,High,72.28
BATCH_02818,2022-07-12,SupplierA,type_a,57.06,18.07,High,72.79
BATCH_02819,2022-11-07,SupplierD,type_c,57.39,21.77,Low,81.93
BATCH_02820,2022-04-29,SupplierB,type_x,56.25,27.06,Medium,82.48
BATCH_02821,2022-08-06,SupplierB,type_x,22.07,28.47,Medium,72.9
BATCH_02822,2023-03-03,SupplierA,type_x,27.61,33.6,Ultra,62.04
BATCH_02823,2024-08-27,SupplierB,type_b,37.67,22.52,Medium,56.62
BATCH_02824,2023-02-18,SupplierB,type_c,50.46,32.26,Medium,66.4
BATCH_02825,2022-04-24,SupplierB,type_b,43.3,33.12,Low,80.29
BATCH_02826,2024-09-04,SupplierB,type_a,56.21,33.38,Medium,83.42
BATCH_02827,2022-05-25,SupplierA,type_c,69.51,35.18,Low,83.67
BATCH_02828,2023-06-22,SupplierA,type_b,30.01,24.19,Low,58.54
BATCH_02829,2023-10-10,SupplierB,type_c,30.77,32.71,Medium,50.77
BATCH_02830,2022-10-30,SupplierA,type_b,52.71,38.83,Low,64.34
BATCH_02831,2024-01-14,SupplierB,type_b,48.36,37.0,Low,84.51
BATCH_02832,2024-05-30,SupplierA,type_a,64.87,39.46,Medium,72.29
BATCH_02833,2023-08-11,SupplierD,type_a,50.15,31.21,High,57.56
BATCH_02834,2024-09-13,SupplierD,type_a,84.81,27.04,Low,80.33
BATCH_02835,2024-04-19,SupplierA,type_a,18.24,17.35,Low,70.58
BATCH_02836,2022-12-11,SupplierA,type_c,66.8,23.79,Low,61.73
BATCH_02837,2024-03-24,SupplierB,type_a,53.99,27.37,Low,85.73
BATCH_02838,2024-08-21,SupplierD,type_a,21.94,28.27,Medium,52.17
BATCH_02839,2024-03-11,SupplierA,type_b,8.64,26.04,Medium,58.64
BATCH_02840,2022-01-01,SupplierA,type_c,27.5,31.7,Medium,64.17
BATCH_02841,2022-05-27,SupplierB,type_a,74.18,30.97,Medium,76.64
BATCH_02842,2022-10-14,SupplierB,type_c,71.9,23.19,High,80.92
BATCH_02843,2024-09-02,SupplierA,type_c,47.43,33.93,Medium,82.01
BATCH_02844,2023-10-16,SupplierB,type_a,42.75,27.65,Ultra,72.42
BATCH_02845,2022-02-22,SupplierA,type_a,32.88,35.48,Medium,63.81
BATCH_02846,2022-10-31,SupplierA,type_x,46.25,23.98,High,78.45
BATCH_02847,2022-03-10,SupplierA,type_c,40.52,28.48,Medium,74.23
BATCH_02848,2022-12-27,SupplierA,type_c,-10.0,31.59,Medium,50.3
BATCH_02849,2023-08-25,SupplierA,type_a,25.27,20.41,High,68.0
BATCH_02850,2024-08-15,SupplierB,type_b,57.85,27.48,Low,69.83
BATCH_02851,2022-08-08,SupplierA,type_b,85.14,33.56,Medium,76.89
BATCH_02852,2024-08-19,SupplierA,type_a,200.0,27.86,High,128.06
BATCH_02853,2023-12-05,SupplierA,type_b,27.51,20.89,High,72.72
BATCH_02854,2024-08-23,SupplierD,type_c,19.15,25.56,Medium,73.45
BATCH_02855,2023-07-29,SupplierA,type_b,55.49,23.27,Medium,83.0
BATCH_02856,2023-08-08,SupplierA,type_c,53.01,32.48,Low,67.03
BATCH_02857,2022-06-10,SupplierB,type_c,74.65,11.07,Ultra,92.41
BATCH_02858,2023-11-12,SupplierD,type_b,60.97,22.19,Medium,75.31
BATCH_02859,2022-03-30,SupplierA,type_c,40.3,21.81,High,81.38
BATCH_02860,2023-11-19,SupplierB,type_a,38.95,26.38,Low,70.43
BATCH_02861,2024-02-20,SupplierB,type_c,23.88,30.16,Low,70.29
BATCH_02862,2023-08-08,SupplierB,type_a,52.59,26.64,Medium,79.21
BATCH_02863,2024-01-27,SupplierA,type_a,21.91,31.75,Medium,74.71
BATCH_02864,2023-08-12,SupplierB,type_c,-10.0,31.58,Medium,40.65
BATCH_02865,2022-06-08,SupplierA,type_b,61.78,18.78,Low,62.77
BATCH_02866,2023-05-04,SupplierB,type_x,61.15,22.93,Low,85.06
BATCH_02867,2024-08-28,SupplierB,type_b,23.56,28.62,Low,70.63
BATCH_02868,2022-11-20,SupplierA,type_a,47.0,35.38,Low,66.34
BATCH_02869,2023-09-02,SupplierB,type_b,42.21,26.64,Low,76.31
BATCH_02870,2023-01-16,SupplierA,type_b,52.06,25.93,High,61.54
BATCH_02871,2022-04-12,SupplierB,type_b,60.57,27.56,Medium,110.81
BATCH_02872,2023-05-09,SupplierB,type_c,39.73,27.43,Medium,85.03
BATCH_02873,2023-10-06,SupplierA,type_c,40.48,30.61,Medium,78.37
BATCH_02874,2023-09-06,SupplierA,type_x,63.6,27.09,Medium,68.53
BATCH_02875,2022-01-19,SupplierD,type_c,27.41,19.9,Ultra,62.04
BATCH_02876,2023-03-30,SupplierA,type_a,35.07,35.93,Low,57.42
BATCH_02877,2023-04-27,SupplierA,type_c,50.12,32.53,Medium,73.9
BATCH_02878,2023-08-17,SupplierA,type_b,200.0,30.75,Medium,111.4
BATCH_02879,2023-02-01,SupplierB,type_c,30.62,29.53,Medium,61.17
BATCH_02880,2022-10-06,SupplierB,type_b,85.79,28.39,Medium,71.57
BATCH_02881,2024-04-30,SupplierA,type_c,22.99,26.0,Low,69.39
BATCH_02882,2022-12-31,SupplierA,type_c,81.01,20.61,High,80.53
BATCH_02883,2022-11-27,SupplierA,type_c,73.99,38.14,Medium,87.55
BATCH_02884,2023-10-03,SupplierA,type_c,21.4,30.1,Low,70.99
BATCH_02885,2022-12-10,SupplierA,type_x,17.36,21.94,Medium,67.5
BATCH_02886,2024-04-01,SupplierB,type_c,64.4,24.87,High,105.91
BATCH_02887,2023-03-31,SupplierA,type_b,42.45,31.52,Low,80.97
BATCH_02888,2023-08-24,SupplierA,type_a,29.86,31.42,Low,56.35
BATCH_02889,2023-12-26,SupplierA,type_b,86.23,26.26,High,90.46
BATCH_02890,2023-10-17,SupplierD,type_a,26.12,24.61,Medium,67.3
BATCH_02891,2022-03-06,SupplierD,type_b,35.46,27.14,Low,57.22
BATCH_02892,2022-03-17,SupplierB,type_b,37.83,20.35,Ultra,57.13
BATCH_02893,2023-12-12,SupplierA,type_b,-5.99,27.62,Medium,62.74
BATCH_02894,2022-05-23,SupplierA,type_c,51.83,27.67,Ultra,82.52
BATCH_02895,2024-07-05,SupplierA,type_x,31.77,37.63,Medium,59.07
BATCH_02896,2024-07-03,SupplierA,type_a,66.21,27.75,High,89.56
BATCH_02897,2024-04-07,SupplierB,type_b,68.83,39.91,High,83.5
BATCH_02898,2023-08-28,SupplierB,type_b,54.63,37.99,Low,88.35
BATCH_02899,2023-04-18,SupplierB,type_b,54.86,24.66,Low,87.35
BATCH_02900,2023-02-21,SupplierB,type_c,53.27,26.88,Medium,74.4
BATCH_02901,2022-11-01,SupplierA,type_b,35.99,27.3,Low,87.15
BATCH_02902,2024-01-06,SupplierB,type_b,37.7,21.63,Medium,60.07
BATCH_02903,2023-05-12,SupplierA,type_x,76.46,28.69,Medium,106.84
BATCH_02904,2022-10-18,SupplierA,type_c,64.7,35.82,Low,79.56
BATCH_02905,2024-07-28,SupplierB,type_a,54.12,34.23,Medium,75.76
BATCH_02906,2022-04-12,SupplierA,type_c,62.0,35.91,Medium,72.93
BATCH_02907,2024-09-12,SupplierA,type_b,200.0,26.83,Medium,116.23
BATCH_02908,2022-09-24,SupplierA,type_a,53.7,24.35,Low,105.35
BATCH_02909,2024-05-16,SupplierB,type_a,61.89,41.28,Low,73.94
BATCH_02910,2024-08-25,SupplierB,type_b,8.51,31.07,High,71.07
BATCH_02911,2023-09-14,SupplierA,type_b,68.12,32.49,High,78.08
BATCH_02912,2024-08-31,SupplierB,type_a,66.69,42.8,High,89.37
BATCH_02913,2024-04-21,SupplierA,type_c,34.39,29.55,High,64.87
BATCH_02914,2024-08-19,SupplierA,type_c,74.88,15.26,Medium,85.03
BATCH_02915,2024-07-30,SupplierB,type_a,5.65,37.27,High,67.98
BATCH_02916,2024-02-16,SupplierB,type_a,57.06,18.45,Medium,69.9
BATCH_02917,2022-01-03,SupplierD,type_c,50.8,31.44,Low,102.82
BATCH_02918,2022-03-26,SupplierA,type_a,43.81,34.21,Medium,79.95
BATCH_02919,2024-03-04,SupplierB,type_x,50.39,33.41,Low,72.86
BATCH_02920,2022-11-24,SupplierB,type_c,61.65,37.78,Medium,71.52
BATCH_02921,2024-03-26,SupplierC,type_b,13.89,35.09,Low,65.08
BATCH_02922,2023-03-26,SupplierA,type_a,70.02,39.28,Medium,68.85
BATCH_02923,2023-03-30,SupplierB,type_a,41.79,29.54,Medium,90.36
BATCH_02924,2024-07-12,SupplierB,type_a,70.31,23.82,High,85.41
BATCH_02925,2023-09-21,SupplierA,type_a,62.87,28.27,Medium,77.98
BATCH_02926,2022-08-09,SupplierB,type_c,41.38,36.87,Ultra,82.87
BATCH_02927,2022-06-03,SupplierA,type_a,48.41,26.8,Low,67.31
BATCH_02928,2023-10-27,SupplierB,type_b,-10.0,34.24,Medium,45.44
BATCH_02929,2022-01-12,SupplierB,type_b,82.13,25.7,Medium,83.34
BATCH_02930,2022-05-13,SupplierB,type_a,27.19,25.79,Medium,69.43
BATCH_02931,2024-09-20,SupplierB,type_a,41.24,35.92,Medium,77.68
BATCH_02932,2022-10-31,SupplierB,type_a,18.36,39.18,Medium,50.74
BATCH_02933,2022-10-20,SupplierA,type_a,-10.0,19.2,Low,52.44
BATCH_02934,2024-09-01,SupplierA,type_c,37.53,25.73,Low,40.42
BATCH_02935,2022-10-27,SupplierB,type_b,39.96,17.15,Medium,60.16
BATCH_02936,2024-01-10,SupplierA,type_c,79.69,28.12,High,91.06
BATCH_02937,2024-02-22,SupplierA,type_b,33.53,28.63,Low,79.67
BATCH_02938,2022-02-12,SupplierB,type_b,46.81,27.63,Low,62.62
BATCH_02939,2024-08-01,SupplierA,type_b,40.83,36.03,Low,67.75
BATCH_02940,2022-12-09,SupplierA,type_c,42.08,18.78,Low,72.88
BATCH_02941,2022-11-22,SupplierB,type_a,105.44,42.33,Ultra,102.41
BATCH_02942,2024-03-24,SupplierA,type_a,15.3,32.67,High,79.88
